CropType,Location,LandType,LandSize,Income,LoanName
Groundnut,Tumakuru,Black cotton soil land,4.84,30628,Organic Farming Loan
Millets,Tumakuru,Rainfed,3.24,15491,PM Kisan Loan
Coconut,Tumakuru,Irrigated,1.4,47888,Plantation Loan
Coconut,Tumakuru,Coastal loamy,2.9,40783,Plantation Loan
Floriculture,Tumakuru,Irrigated,0.71,55481,Floriculture Loan
Coconut,Tumakuru,Coastal loamy,2.62,51826,Plantation Loan
Coconut,Tumakuru,Coastal loamy,2.49,49707,Plantation Loan
Millets,Tumakuru,Rainfed,4.09,16722,Soil Health Card Loan
Coconut,Tumakuru,Irrigated,2.95,42265,Agri Infrastructure Loan
Floriculture,Tumakuru,Polyhouse,1.38,71008,Floriculture Loan
Millets,Tumakuru,Dryland,3.11,18127,PM Kisan Loan
Millets,Tumakuru,Rainfed,5.29,16161,Organic Farming Loan
Floriculture,Tumakuru,Polyhouse,1.52,57867,Floriculture Loan
Coconut,Tumakuru,Coastal loamy,1.98,44655,Agri Infrastructure Loan
Coconut,Tumakuru,Irrigated,2.19,45790,Agri Infrastructure Loan
Coconut,Tumakuru,Irrigated,1.11,43749,Plantation Loan
Coconut,Tumakuru,Coastal loamy,2.25,51125,Agri Infrastructure Loan
Groundnut,Tumakuru,Dryland,3.75,30685,Organic Farming Loan
Coconut,Udupi,Coastal loamy,1.41,42086,Plantation Loan
Fish Farming,Udupi,Wetland,1.4,85046,Fisheries Loan
Coconut,Udupi,Coastal loamy,2.29,44126,Plantation Loan
Fish Farming,Udupi,Wetland,2.14,97655,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,1.65,92872,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,0.71,91907,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,1.81,48880,Plantation Loan
Fish Farming,Udupi,Wetland,2.0,69765,Fisheries Loan
Fish Farming,Udupi,Wetland,2.44,67675,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,3.7,47444,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,3.68,41027,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,2.65,58728,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,2.41,51143,Plantation Loan
Fish Farming,Udupi,Wetland,1.19,66660,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,1.65,62942,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,1.16,40699,Plantation Loan
Coconut,Udupi,Irrigated,2.57,48691,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,3.77,42127,Plantation Loan
Fish Farming,Udupi,Wetland,1.49,85091,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,1.06,46521,Plantation Loan
Coconut,Udupi,Irrigated,2.41,51143,Plantation Loan
Fish Farming,Udupi,Wetland,1.75,65664,Fisheries Loan
Coconut,Udupi,Coastal loamy,3.52,47517,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,1.03,59747,Plantation Loan
Fish Farming,Udupi,Wetland,1.41,92479,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,3.87,44759,Plantation Loan
Fish Farming,Udupi,Wetland,0.53,75065,Fisheries Loan
Fish Farming,Udupi,Wetland,1.22,67149,Fisheries Loan
Fish Farming,Udupi,Wetland,1.12,70980,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,2.35,62217,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,2.11,78322,Fisheries Loan
Fish Farming,Udupi,Wetland,1.44,80603,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,1.18,84475,Fisheries Loan
Coconut,Udupi,Irrigated,3.43,52408,Plantation Loan
Coconut,Udupi,Coastal loamy,3.99,51852,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,1.37,41681,Plantation Loan
Coconut,Udupi,Irrigated,1.27,58145,Plantation Loan
Coconut,Udupi,Coastal loamy,1.14,52087,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,0.69,68363,Fisheries Loan
Coconut,Udupi,Coastal loamy,3.03,40456,Plantation Loan
Coconut,Udupi,Coastal loamy,1.75,40650,Agri Infrastructure Loan
Coconut,Udupi,Coastal loamy,3.35,40723,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,3.44,47731,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,1.16,40699,Plantation Loan
Coconut,Udupi,Coastal loamy,1.61,49091,Plantation Loan
Coconut,Udupi,Coastal loamy,3.95,59607,Plantation Loan
Fish Farming,Udupi,Wetland,0.6,76892,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,2.17,94110,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,1.89,97584,Fisheries Loan
Coconut,Udupi,Coastal loamy,1.65,48621,Plantation Loan
Coconut,Udupi,Coastal loamy,1.14,52087,Agri Infrastructure Loan
Coconut,Udupi,Coastal loamy,2.6,54449,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,1.18,87897,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,1.91,70197,Fisheries Loan
Fish Farming,Udupi,Wetland,1.18,84475,Fisheries Loan
Coconut,Udupi,Irrigated,1.8,42159,Agri Infrastructure Loan
Coconut,Udupi,Coastal loamy,1.19,47821,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,1.58,92124,NABARD Infrastructure Loan
Coconut,Udupi,Coastal loamy,1.41,56804,Plantation Loan
Fish Farming,Udupi,Wetland,1.69,67990,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,1.69,56621,Agri Infrastructure Loan
Coconut,Udupi,Coastal loamy,3.35,40723,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,2.76,42148,Plantation Loan
Coconut,Udupi,Irrigated,2.72,56534,Plantation Loan
Fish Farming,Udupi,Wetland,2.27,60080,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,1.6,52508,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,1.73,44046,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,3.7,47444,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,0.88,75778,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,1.5,75702,Fisheries Loan
Coconut,Udupi,Irrigated,3.47,50252,Agri Infrastructure Loan
Coconut,Udupi,Coastal loamy,2.14,45529,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,0.9,68608,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,1.98,70090,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,1.72,44237,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,2.35,47278,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,1.8,60171,Fisheries Loan
Fish Farming,Udupi,Wetland,2.08,71104,NABARD Infrastructure Loan
Coconut,Udupi,Coastal loamy,1.41,42086,Plantation Loan
Fish Farming,Udupi,Wetland,0.68,85345,NABARD Infrastructure Loan
Coconut,Udupi,Coastal loamy,1.56,40859,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,3.7,47444,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,1.42,90661,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,1.35,62321,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,1.73,46798,Plantation Loan
Fish Farming,Udupi,Wetland,1.73,85971,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,0.88,75778,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,1.54,99899,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,0.91,63734,Fisheries Loan
Fish Farming,Udupi,Wetland,1.91,70197,Fisheries Loan
Coconut,Udupi,Irrigated,3.55,52078,Plantation Loan
Coconut,Udupi,Irrigated,3.89,56966,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,1.03,59747,Plantation Loan
Fish Farming,Udupi,Wetland,1.91,70197,Fisheries Loan
Fish Farming,Udupi,Wetland,1.8,93494,Fisheries Loan
Fish Farming,Udupi,Wetland,1.69,67990,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,1.19,91062,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,2.4,67599,Fisheries Loan
Fish Farming,Udupi,Wetland,1.65,92872,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,0.66,78652,Fisheries Loan
Coconut,Udupi,Irrigated,2.21,42066,Plantation Loan
Coconut,Udupi,Irrigated,1.12,50677,Plantation Loan
Coconut,Udupi,Coastal loamy,1.31,59396,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,1.19,76116,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,1.05,54645,Plantation Loan
Fish Farming,Udupi,Wetland,1.61,71868,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,3.34,42772,Plantation Loan
Coconut,Udupi,Coastal loamy,3.99,51852,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,3.92,55722,Plantation Loan
Fish Farming,Udupi,Wetland,2.4,67599,Fisheries Loan
Coconut,Udupi,Coastal loamy,1.71,56441,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,3.52,56585,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,1.07,91169,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,1.18,87897,NABARD Infrastructure Loan
Coconut,Udupi,Coastal loamy,3.03,40456,Plantation Loan
Coconut,Udupi,Coastal loamy,1.26,41253,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,1.41,88976,Fisheries Loan
Coconut,Udupi,Coastal loamy,1.4,54674,Plantation Loan
Fish Farming,Udupi,Wetland,1.11,65608,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,0.53,60669,Fisheries Loan
Coconut,Udupi,Coastal loamy,2.95,48925,Plantation Loan
Coconut,Udupi,Irrigated,3.16,56242,Plantation Loan
Coconut,Udupi,Irrigated,2.22,47300,Plantation Loan
Fish Farming,Udupi,Wetland,2.4,81163,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,1.95,63694,Fisheries Loan
Coconut,Udupi,Coastal loamy,3.99,51852,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,2.1,63243,Fisheries Loan
Coconut,Udupi,Coastal loamy,1.32,55560,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,0.6,80996,Fisheries Loan
Fish Farming,Udupi,Wetland,2.01,64075,Fisheries Loan
Coconut,Udupi,Irrigated,1.73,44046,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,1.66,94703,Fisheries Loan
Fish Farming,Udupi,Wetland,1.18,84475,Fisheries Loan
Fish Farming,Udupi,Wetland,2.01,64075,Fisheries Loan
Coconut,Udupi,Irrigated,1.87,49492,Plantation Loan
Fish Farming,Udupi,Wetland,0.56,95050,Fisheries Loan
Fish Farming,Udupi,Wetland,0.6,76892,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,0.53,60669,Fisheries Loan
Coconut,Udupi,Coastal loamy,2.33,48492,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,0.51,79609,Fisheries Loan
Fish Farming,Udupi,Wetland,1.45,63168,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,2.14,97655,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,1.06,77859,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,3.64,49912,Plantation Loan
Coconut,Udupi,Irrigated,2.3,54314,Plantation Loan
Fish Farming,Udupi,Wetland,1.19,71724,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,1.09,73186,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,1.81,48880,Plantation Loan
Coconut,Udupi,Coastal loamy,3.18,42555,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,1.77,96651,Fisheries Loan
Fish Farming,Udupi,Wetland,1.97,92100,Fisheries Loan
Coconut,Udupi,Coastal loamy,2.77,53311,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,2.4,49377,Plantation Loan
Coconut,Udupi,Irrigated,2.66,51442,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,3.22,58274,Agri Infrastructure Loan
Coconut,Udupi,Coastal loamy,1.19,47821,Agri Infrastructure Loan
Coconut,Udupi,Coastal loamy,1.86,40787,Plantation Loan
Fish Farming,Udupi,Wetland,1.29,61693,Fisheries Loan
Coconut,Udupi,Irrigated,2.75,44211,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,2.81,45362,Agri Infrastructure Loan
Coconut,Udupi,Coastal loamy,1.81,40724,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,3.71,54916,Plantation Loan
Fish Farming,Udupi,Wetland,1.86,80411,Fisheries Loan
Fish Farming,Udupi,Wetland,1.66,94703,Fisheries Loan
Coconut,Udupi,Irrigated,2.7,40577,Plantation Loan
Coconut,Udupi,Irrigated,1.15,52499,Plantation Loan
Coconut,Udupi,Coastal loamy,2.12,41891,Plantation Loan
Fish Farming,Udupi,Wetland,1.18,84475,Fisheries Loan
Coconut,Udupi,Coastal loamy,2.1,49200,Plantation Loan
Coconut,Udupi,Coastal loamy,3.8,48460,Plantation Loan
Coconut,Udupi,Irrigated,2.66,51442,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,2.59,58433,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,0.57,62505,NABARD Infrastructure Loan
Coconut,Udupi,Coastal loamy,3.77,57427,Agri Infrastructure Loan
Coconut,Udupi,Coastal loamy,2.6,54449,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,1.9,63515,NABARD Infrastructure Loan
Coconut,Udupi,Coastal loamy,2.07,54805,Agri Infrastructure Loan
Coconut,Udupi,Coastal loamy,2.85,59458,Plantation Loan
Fish Farming,Udupi,Wetland,2.3,60308,NABARD Infrastructure Loan
Fish Farming,Udupi,Wetland,0.9,68608,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,1.58,55103,Agri Infrastructure Loan
Fish Farming,Udupi,Wetland,1.7,83960,Fisheries Loan
Coconut,Udupi,Irrigated,1.27,54046,Agri Infrastructure Loan
Coconut,Udupi,Coastal loamy,1.1,54700,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,2.22,40653,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,1.72,54304,Plantation Loan
Fish Farming,Udupi,Wetland,2.24,78553,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,1.37,41681,Plantation Loan
Fish Farming,Udupi,Wetland,1.52,94400,NABARD Infrastructure Loan
Coconut,Udupi,Irrigated,1.49,51344,Agri Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.92,69602,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.61,93213,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.35,90778,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.89,95823,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.72,61617,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.36,60709,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.64,89077,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.23,70501,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.85,70676,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.24,95823,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.43,92868,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.43,92868,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.27,84579,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.66,72178,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.78,61715,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.59,83500,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.43,92868,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.01,66430,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.1,91621,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.85,98518,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.86,94541,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.77,97561,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.06,84062,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.88,85071,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.42,85906,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.77,86396,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.18,91792,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.78,61715,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.23,70501,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.03,76391,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.27,84579,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.03,76391,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.45,68418,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.63,78605,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.27,84579,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.02,93647,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.23,82808,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.14,95103,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.77,88758,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.07,65296,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.62,95684,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.88,93851,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.91,99807,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.45,68418,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.02,60121,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.58,74863,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.64,61352,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.14,95103,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.95,77316,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.57,95192,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.71,66851,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.91,99807,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.01,66430,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.77,88758,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.61,81516,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.18,66814,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.09,92358,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.65,98978,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.91,99807,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.84,65764,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.03,76391,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.01,89189,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.45,68418,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.18,70361,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.94,96028,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.34,86772,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.29,72940,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.14,92608,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.36,77554,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.9,79189,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.6,87646,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.01,78361,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.64,98370,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.03,67023,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.76,79788,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.06,82736,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.85,70676,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.96,92917,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.08,93382,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.9,67202,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.87,69724,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.5,97422,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.18,70361,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.78,61715,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.29,88511,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.42,77179,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.19,85216,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.7,69914,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.62,83941,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.67,96699,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.93,83186,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.62,91011,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.67,96699,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.06,72493,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.05,62250,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.98,76660,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.76,79788,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.58,74863,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.24,95823,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.93,83186,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.97,86878,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.18,66814,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.7,69914,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.8,90100,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.22,74096,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.58,96108,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.77,88758,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.77,97561,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.01,78361,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.23,70501,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.31,70298,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.77,97561,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.03,76391,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.01,79819,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.59,83500,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.46,61370,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.4,60055,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.14,95103,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,0.85,70300,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.93,83186,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.62,91011,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.91,82926,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.02,60121,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.73,92566,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.39,71054,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.45,61100,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.7,68762,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.98,90194,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.85,72914,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.4,84609,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.73,92566,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.42,77179,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.14,95103,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.18,82892,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.7,69914,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,2.23,96508,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,0.9,67202,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.97,78391,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.62,75899,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.03,76391,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.45,61100,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,1.58,96108,Fisheries Loan
Fish Farming,Uttara Kannada,Wetland,1.04,88119,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.18,82892,NABARD Infrastructure Loan
Fish Farming,Uttara Kannada,Wetland,2.24,84639,Fisheries Loan
