CropType,Location,LandType,LandSize,Income,LoanName
Floriculture,Bengaluru Urban,Polyhouse,0.86,77254,NABARD Loan
Floriculture,Doddaballapura,Polyhouse,0.72,72070,Floriculture Loan
Floriculture,Tumakuru,Polyhouse,1.85,79469,Floriculture Loan
Floriculture,Bengaluru Urban,Polyhouse,1.49,51471,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,1.17,60818,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,0.69,71994,NABARD Loan
Floriculture,Doddaballapura,Polyhouse,1.01,77092,Floriculture Loan
Floriculture,Bengaluru Urban,Polyhouse,1.94,77351,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,1.12,71937,Floriculture Loan
Floriculture,Tumakuru,Polyhouse,1.52,52242,Floriculture Loan
Floriculture,Tumakuru,Polyhouse,1.83,56491,NABARD Loan
Floriculture,Doddaballapura,Polyhouse,1.14,68940,Floriculture Loan
Floriculture,Bengaluru Urban,Polyhouse,1.49,51471,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,1.14,68940,Floriculture Loan
Floriculture,Bengaluru Urban,Polyhouse,1.89,56667,Floriculture Loan
Floriculture,Tumakuru,Polyhouse,1.89,78465,NABARD Loan
Floriculture,Tumakuru,Polyhouse,1.73,57462,NABARD Loan
Floriculture,Bengaluru Urban,Polyhouse,1.15,71509,Floriculture Loan
Floriculture,Tumakuru,Polyhouse,0.52,78246,Floriculture Loan
Floriculture,Bengaluru Urban,Polyhouse,1.71,58663,NABARD Loan
Floriculture,Doddaballapura,Polyhouse,1.34,69416,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,1.12,71937,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,1.73,77182,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,1.03,55265,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,1.94,78966,NABARD Loan
Floriculture,Tumakuru,Polyhouse,1.14,52106,Floriculture Loan
Floriculture,Bengaluru Urban,Polyhouse,0.94,58408,NABARD Loan
Floriculture,Tumakuru,Polyhouse,1.89,70360,Floriculture Loan
Floriculture,Tumakuru,Polyhouse,1.05,72702,NABARD Loan
Floriculture,Bengaluru Urban,Polyhouse,1.38,55721,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,0.52,51648,Floriculture Loan
Floriculture,Tumakuru,Polyhouse,1.96,51892,NABARD Loan
Floriculture,Bengaluru Urban,Polyhouse,1.99,74240,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,1.01,77092,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,1.48,53202,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,0.61,74165,NABARD Loan
Floriculture,Tumakuru,Polyhouse,1.27,55343,Floriculture Loan
Floriculture,Bengaluru Urban,Polyhouse,0.51,79469,NABARD Loan
Floriculture,Tumakuru,Polyhouse,0.58,78471,Floriculture Loan
Floriculture,Tumakuru,Polyhouse,1.92,57864,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,1.03,55683,Floriculture Loan
Floriculture,Tumakuru,Polyhouse,0.99,50984,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,1.04,62296,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,2.0,52554,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,1.01,77092,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,1.48,53202,Floriculture Loan
Floriculture,Tumakuru,Polyhouse,1.14,54646,NABARD Loan
Floriculture,Bengaluru Urban,Polyhouse,0.94,63758,Floriculture Loan
Floriculture,Tumakuru,Polyhouse,1.75,66434,NABARD Loan
Floriculture,Bengaluru Urban,Polyhouse,0.8,74726,Floriculture Loan
Floriculture,Bengaluru Urban,Polyhouse,0.8,74726,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,0.7,51653,Floriculture Loan
Floriculture,Bengaluru Urban,Polyhouse,0.8,74726,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,1.83,53188,Floriculture Loan
Floriculture,Doddaballapura,Polyhouse,1.72,56936,Floriculture Loan
Floriculture,Bengaluru Urban,Polyhouse,1.18,65289,NABARD Loan
Floriculture,Tumakuru,Polyhouse,1.74,77680,NABARD Loan
Floriculture,Bengaluru Urban,Polyhouse,1.06,77703,NABARD Loan
Floriculture,Doddaballapura,Polyhouse,1.15,67114,NABARD Loan
Floriculture,Tumakuru,Polyhouse,1.32,57583,Floriculture Loan
Floriculture,Bengaluru Urban,Polyhouse,1.19,58106,Floriculture Loan
Floriculture,Bengaluru Urban,Polyhouse,1.4,75658,NABARD Loan
Millets,Koppal,Rainfed,2.17,17300,Soil Health Card Loan
Maize,Gadag,Rainfed,4.21,27765,Farm Mechanization Loan
Pulses,Gadag,Rainfed,1.83,22492,PM Kisan Loan
Millets,Koppal,Rainfed,2.53,18003,Soil Health Card Loan
Millets,Tumakuru,Rainfed,5.54,20129,Soil Health Card Loan
Pulses,Dharwad,Rainfed,3.11,20903,NABARD Loan
Pulses,Raichur,Rainfed,1.7,18030,PM Kisan Loan
Millets,Chitradurga,Rainfed,3.18,17872,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.49,17584,Organic Farming Loan
Pulses,Bidar,Rainfed,1.41,18139,PM Kisan Loan
Maize,Davanagere,Rainfed,4.44,27474,Crop Loan
Millets,Tumakuru,Rainfed,3.0,20505,Soil Health Card Loan
Millets,Tumakuru,Rainfed,5.79,18166,Soil Health Card Loan
Millets,Koppal,Rainfed,2.8,19716,PM Kisan Loan
Millets,Chitradurga,Rainfed,2.94,15581,Soil Health Card Loan
Maize,Chikkaballapur,Rainfed,4.83,21433,Farm Mechanization Loan
Millets,Koppal,Rainfed,2.15,19747,Soil Health Card Loan
Millets,Koppal,Rainfed,2.35,21196,Soil Health Card Loan
Pulses,Gadag,Rainfed,1.51,21706,PM Kisan Loan
Pulses,Bidar,Rainfed,3.48,24115,PM Kisan Loan
Millets,Koppal,Rainfed,2.08,20608,Soil Health Card Loan
Pulses,Gadag,Rainfed,2.55,20256,PM Kisan Loan
Pulses,Gadag,Rainfed,1.38,23849,PM Kisan Loan
Millets,Tumakuru,Rainfed,4.91,21955,Soil Health Card Loan
Pulses,Bidar,Rainfed,1.87,20528,NABARD Loan
Millets,Tumakuru,Rainfed,3.09,18488,Soil Health Card Loan
Maize,Davanagere,Rainfed,4.0,22790,Farm Mechanization Loan
Millets,Koppal,Rainfed,2.53,18003,Soil Health Card Loan
Millets,Koppal,Rainfed,5.33,16582,Soil Health Card Loan
Millets,Ballari,Rainfed,5.0,21599,Organic Farming Loan
Millets,Chitradurga,Rainfed,3.38,19703,Organic Farming Loan
Pulses,Raichur,Rainfed,3.0,18005,NABARD Loan
Millets,Ballari,Rainfed,5.56,16425,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.56,18364,Soil Health Card Loan
Millets,Ballari,Rainfed,3.98,15985,Organic Farming Loan
Millets,Tumakuru,Rainfed,3.09,18488,Soil Health Card Loan
Millets,Tumakuru,Rainfed,5.89,17508,Soil Health Card Loan
Pulses,Raichur,Rainfed,2.9,18935,PM Kisan Loan
Maize,Chikkaballapur,Rainfed,3.27,27350,Farm Mechanization Loan
Millets,Tumakuru,Rainfed,5.51,18370,PM Kisan Loan
Maize,Davanagere,Rainfed,2.35,22258,Crop Loan
Maize,Davanagere,Rainfed,2.78,30403,Farm Mechanization Loan
Millets,Ballari,Rainfed,2.56,18629,Organic Farming Loan
Millets,Koppal,Rainfed,3.57,17780,Soil Health Card Loan
Millets,Koppal,Rainfed,4.33,16281,Soil Health Card Loan
Maize,Gadag,Rainfed,3.24,20065,Farm Mechanization Loan
Millets,Tumakuru,Rainfed,2.96,15619,Soil Health Card Loan
Pulses,Bidar,Rainfed,1.54,18757,Organic Farming Loan
Millets,Chitradurga,Rainfed,4.28,15950,PM Kisan Loan
Millets,Koppal,Rainfed,3.12,16677,Soil Health Card Loan
Maize,Gadag,Rainfed,3.63,28345,Crop Loan
Millets,Koppal,Rainfed,3.57,17780,Soil Health Card Loan
Millets,Ballari,Rainfed,2.06,17358,Soil Health Card Loan
Millets,Tumakuru,Rainfed,2.16,19664,Organic Farming Loan
Pulses,Raichur,Rainfed,2.87,20385,Organic Farming Loan
Maize,Chikkaballapur,Rainfed,4.36,30155,Farm Mechanization Loan
Millets,Tumakuru,Rainfed,5.62,20966,Organic Farming Loan
Millets,Ballari,Rainfed,3.96,15448,PM Kisan Loan
Maize,Gadag,Rainfed,3.68,21787,Crop Loan
Pulses,Raichur,Rainfed,2.79,19240,PM Kisan Loan
Millets,Ballari,Rainfed,5.44,18753,Soil Health Card Loan
Millets,Ballari,Rainfed,5.3,19747,Organic Farming Loan
Pulses,Dharwad,Rainfed,2.64,18776,Organic Farming Loan
Millets,Ballari,Rainfed,3.81,15899,Soil Health Card Loan
Maize,Davanagere,Rainfed,2.52,34372,Farm Mechanization Loan
Millets,Koppal,Rainfed,4.52,18199,PM Kisan Loan
Millets,Koppal,Rainfed,3.06,18313,Soil Health Card Loan
Pulses,Bidar,Rainfed,2.54,18241,Organic Farming Loan
Millets,Chitradurga,Rainfed,2.94,15581,Soil Health Card Loan
Pulses,Gadag,Rainfed,1.89,21982,NABARD Loan
Maize,Davanagere,Rainfed,2.95,21513,Crop Loan
Maize,Davanagere,Rainfed,4.96,32881,Farm Mechanization Loan
Millets,Koppal,Rainfed,5.7,16858,Soil Health Card Loan
Millets,Koppal,Rainfed,5.62,18360,PM Kisan Loan
Maize,Davanagere,Rainfed,4.0,22790,Farm Mechanization Loan
Maize,Davanagere,Rainfed,3.06,22772,Farm Mechanization Loan
Millets,Ballari,Rainfed,4.73,20013,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.44,21605,Organic Farming Loan
Millets,Tumakuru,Rainfed,5.21,16540,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.2,18359,Soil Health Card Loan
Millets,Tumakuru,Rainfed,4.99,19039,Organic Farming Loan
Maize,Chikkaballapur,Rainfed,2.73,31033,Crop Loan
Pulses,Gadag,Rainfed,3.6,23497,PM Kisan Loan
Maize,Chikkaballapur,Rainfed,3.36,28870,Crop Loan
Pulses,Raichur,Rainfed,1.6,19610,NABARD Loan
Pulses,Raichur,Rainfed,2.79,19240,PM Kisan Loan
Millets,Ballari,Rainfed,2.21,18233,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.13,21987,PM Kisan Loan
Millets,Chitradurga,Rainfed,3.22,19158,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.05,18046,Soil Health Card Loan
Maize,Davanagere,Rainfed,2.12,20893,Farm Mechanization Loan
Millets,Koppal,Rainfed,3.15,15502,Organic Farming Loan
Pulses,Bidar,Rainfed,1.24,18401,Organic Farming Loan
Millets,Chitradurga,Rainfed,4.05,18046,Soil Health Card Loan
Pulses,Bidar,Rainfed,1.51,21546,Organic Farming Loan
Pulses,Gadag,Rainfed,3.12,24501,NABARD Loan
Millets,Ballari,Rainfed,2.09,21923,Organic Farming Loan
Millets,Ballari,Rainfed,3.61,21368,Soil Health Card Loan
Maize,Chikkaballapur,Rainfed,3.94,26730,Crop Loan
Millets,Koppal,Rainfed,3.86,20729,Soil Health Card Loan
Maize,Chikkaballapur,Rainfed,3.18,20621,Farm Mechanization Loan
Millets,Chitradurga,Rainfed,3.18,16468,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.42,21532,Soil Health Card Loan
Millets,Ballari,Rainfed,2.45,18938,Organic Farming Loan
Pulses,Raichur,Rainfed,1.34,22800,PM Kisan Loan
Pulses,Gadag,Rainfed,1.23,24267,NABARD Loan
Maize,Chikkaballapur,Rainfed,4.61,29944,Farm Mechanization Loan
Millets,Ballari,Rainfed,2.31,20090,Soil Health Card Loan
Pulses,Raichur,Rainfed,2.65,19005,PM Kisan Loan
Maize,Davanagere,Rainfed,3.64,33574,Farm Mechanization Loan
Millets,Koppal,Rainfed,4.63,18539,Soil Health Card Loan
Millets,Ballari,Rainfed,5.37,21270,Soil Health Card Loan
Millets,Koppal,Rainfed,3.86,20729,Soil Health Card Loan
Millets,Tumakuru,Rainfed,2.89,20638,Soil Health Card Loan
Millets,Tumakuru,Rainfed,2.96,15619,Soil Health Card Loan
Millets,Tumakuru,Rainfed,2.43,21669,PM Kisan Loan
Maize,Chikkaballapur,Rainfed,4.06,20880,Farm Mechanization Loan
Millets,Tumakuru,Rainfed,2.18,17393,PM Kisan Loan
Millets,Ballari,Rainfed,4.73,20013,Soil Health Card Loan
Maize,Gadag,Rainfed,3.35,30461,Crop Loan
Millets,Ballari,Rainfed,5.52,19337,Soil Health Card Loan
Pulses,Bidar,Rainfed,3.36,24183,Organic Farming Loan
Millets,Tumakuru,Rainfed,5.54,20129,Soil Health Card Loan
Maize,Chikkaballapur,Rainfed,2.87,30731,Crop Loan
Millets,Koppal,Rainfed,5.7,17428,Soil Health Card Loan
Maize,Gadag,Rainfed,3.28,31253,Farm Mechanization Loan
Maize,Chikkaballapur,Rainfed,2.47,22335,Crop Loan
Millets,Chitradurga,Rainfed,4.42,21532,Soil Health Card Loan
Millets,Ballari,Rainfed,5.37,21270,Soil Health Card Loan
Pulses,Bidar,Rainfed,1.11,21372,Organic Farming Loan
Maize,Gadag,Rainfed,4.77,20232,Crop Loan
Maize,Gadag,Rainfed,2.93,24635,Farm Mechanization Loan
Maize,Chikkaballapur,Rainfed,2.8,25261,Farm Mechanization Loan
Pulses,Bidar,Rainfed,3.48,24115,PM Kisan Loan
Maize,Chikkaballapur,Rainfed,4.16,29910,Farm Mechanization Loan
Maize,Chikkaballapur,Rainfed,4.22,27255,Farm Mechanization Loan
Pulses,Raichur,Rainfed,2.5,22906,Organic Farming Loan
Pulses,Raichur,Rainfed,3.29,24983,NABARD Loan
Maize,Gadag,Rainfed,2.61,21039,Farm Mechanization Loan
Maize,Davanagere,Rainfed,3.27,29366,Crop Loan
Pulses,Gadag,Rainfed,2.63,21223,NABARD Loan
Millets,Koppal,Rainfed,3.5,16859,Soil Health Card Loan
Pulses,Gadag,Rainfed,1.84,19308,NABARD Loan
Millets,Chitradurga,Rainfed,3.98,21816,PM Kisan Loan
Millets,Tumakuru,Rainfed,2.18,17393,PM Kisan Loan
Pulses,Gadag,Rainfed,3.74,24699,PM Kisan Loan
Millets,Chitradurga,Rainfed,3.18,16468,Soil Health Card Loan
Pulses,Bidar,Rainfed,1.84,18314,PM Kisan Loan
Pulses,Gadag,Rainfed,3.63,21481,Organic Farming Loan
Millets,Koppal,Rainfed,5.33,16582,Soil Health Card Loan
Maize,Chikkaballapur,Rainfed,4.06,20880,Farm Mechanization Loan
Millets,Ballari,Rainfed,5.06,18919,Organic Farming Loan
Millets,Tumakuru,Rainfed,2.41,20747,Soil Health Card Loan
Millets,Tumakuru,Rainfed,4.33,15485,Soil Health Card Loan
Maize,Davanagere,Rainfed,3.22,33457,Crop Loan
Millets,Ballari,Rainfed,3.49,20889,Soil Health Card Loan
Millets,Tumakuru,Rainfed,4.73,21462,Soil Health Card Loan
Pulses,Raichur,Rainfed,1.87,21087,Organic Farming Loan
Maize,Davanagere,Rainfed,2.54,21891,Farm Mechanization Loan
Millets,Koppal,Rainfed,2.16,18069,PM Kisan Loan
Pulses,Gadag,Rainfed,3.58,19722,PM Kisan Loan
Pulses,Gadag,Rainfed,2.2,19190,PM Kisan Loan
Maize,Davanagere,Rainfed,2.6,24232,Crop Loan
Millets,Tumakuru,Rainfed,4.01,17910,Soil Health Card Loan
Maize,Chikkaballapur,Rainfed,3.8,21991,Farm Mechanization Loan
Millets,Chitradurga,Rainfed,3.18,17872,Soil Health Card Loan
Pulses,Bidar,Rainfed,1.63,23489,NABARD Loan
Pulses,Dharwad,Rainfed,1.34,19374,PM Kisan Loan
Millets,Chitradurga,Rainfed,4.08,15306,Soil Health Card Loan
Millets,Koppal,Rainfed,4.77,21402,Soil Health Card Loan
Millets,Tumakuru,Rainfed,5.54,20129,Soil Health Card Loan
Pulses,Gadag,Rainfed,1.38,23849,PM Kisan Loan
Maize,Gadag,Rainfed,4.26,30144,Farm Mechanization Loan
Pulses,Raichur,Rainfed,2.51,20814,NABARD Loan
Maize,Chikkaballapur,Rainfed,4.81,26077,Farm Mechanization Loan
Millets,Chitradurga,Rainfed,3.18,16468,Soil Health Card Loan
Pulses,Bidar,Rainfed,1.51,18442,PM Kisan Loan
Pulses,Raichur,Rainfed,2.73,20564,PM Kisan Loan
Pulses,Dharwad,Rainfed,1.84,21875,PM Kisan Loan
Pulses,Bidar,Rainfed,1.76,20545,PM Kisan Loan
Millets,Tumakuru,Rainfed,2.96,19924,PM Kisan Loan
Millets,Chitradurga,Rainfed,5.17,16047,Soil Health Card Loan
Millets,Ballari,Rainfed,2.79,18396,Soil Health Card Loan
Pulses,Gadag,Rainfed,3.95,23768,PM Kisan Loan
Pulses,Gadag,Rainfed,1.51,21706,PM Kisan Loan
Millets,Tumakuru,Rainfed,4.91,21955,Soil Health Card Loan
Maize,Davanagere,Rainfed,2.88,22185,Crop Loan
Maize,Davanagere,Rainfed,4.32,20637,Farm Mechanization Loan
Millets,Tumakuru,Rainfed,5.95,20525,Organic Farming Loan
Maize,Davanagere,Rainfed,4.37,20169,Farm Mechanization Loan
Millets,Ballari,Rainfed,2.21,18233,Soil Health Card Loan
Millets,Koppal,Rainfed,2.11,18236,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.14,16244,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.49,18894,Organic Farming Loan
Maize,Davanagere,Rainfed,3.39,26797,Farm Mechanization Loan
Pulses,Gadag,Rainfed,3.58,19722,PM Kisan Loan
Pulses,Raichur,Rainfed,1.42,20176,NABARD Loan
Maize,Chikkaballapur,Rainfed,3.27,27350,Farm Mechanization Loan
Millets,Ballari,Rainfed,4.35,20178,Soil Health Card Loan
Pulses,Raichur,Rainfed,1.42,20176,NABARD Loan
Millets,Koppal,Rainfed,2.08,20608,Soil Health Card Loan
Millets,Koppal,Rainfed,3.12,16677,Soil Health Card Loan
Maize,Davanagere,Rainfed,3.9,28030,Crop Loan
Maize,Chikkaballapur,Rainfed,2.68,31978,Farm Mechanization Loan
Millets,Tumakuru,Rainfed,3.0,20505,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.23,21764,Soil Health Card Loan
Maize,Davanagere,Rainfed,4.13,33612,Farm Mechanization Loan
Millets,Koppal,Rainfed,5.33,16582,Soil Health Card Loan
Maize,Gadag,Rainfed,3.6,34750,Farm Mechanization Loan
Maize,Davanagere,Rainfed,3.96,22758,Farm Mechanization Loan
Millets,Koppal,Rainfed,3.86,18973,PM Kisan Loan
Millets,Koppal,Rainfed,4.87,16984,Soil Health Card Loan
Millets,Tumakuru,Rainfed,4.73,21462,Soil Health Card Loan
Pulses,Gadag,Rainfed,3.48,21024,Organic Farming Loan
Pulses,Raichur,Rainfed,3.06,18350,Organic Farming Loan
Pulses,Raichur,Rainfed,1.23,19127,NABARD Loan
Pulses,Gadag,Rainfed,2.59,20440,Organic Farming Loan
Millets,Ballari,Rainfed,5.1,16800,PM Kisan Loan
Maize,Davanagere,Rainfed,3.13,29677,Crop Loan
Maize,Davanagere,Rainfed,4.7,29223,Farm Mechanization Loan
Maize,Chikkaballapur,Rainfed,3.06,23473,Farm Mechanization Loan
Millets,Ballari,Rainfed,4.73,20013,Soil Health Card Loan
Millets,Tumakuru,Rainfed,2.96,15619,Soil Health Card Loan
Pulses,Gadag,Rainfed,3.15,22511,Organic Farming Loan
Millets,Ballari,Rainfed,5.94,18050,PM Kisan Loan
Millets,Ballari,Rainfed,4.54,18635,Organic Farming Loan
Pulses,Gadag,Rainfed,2.2,19190,PM Kisan Loan
Millets,Koppal,Rainfed,5.7,16858,Soil Health Card Loan
Maize,Gadag,Rainfed,4.6,21625,Farm Mechanization Loan
Maize,Chikkaballapur,Rainfed,3.44,20376,Crop Loan
Maize,Davanagere,Rainfed,4.54,31314,Crop Loan
Millets,Tumakuru,Rainfed,3.18,21816,Soil Health Card Loan
Millets,Koppal,Rainfed,5.47,20574,Soil Health Card Loan
Millets,Tumakuru,Rainfed,4.3,20237,PM Kisan Loan
Millets,Chitradurga,Rainfed,4.05,18046,Soil Health Card Loan
Pulses,Gadag,Rainfed,3.6,23497,PM Kisan Loan
Millets,Koppal,Rainfed,4.63,18539,Soil Health Card Loan
Maize,Davanagere,Rainfed,4.72,24057,Crop Loan
Maize,Chikkaballapur,Rainfed,3.8,21991,Farm Mechanization Loan
Pulses,Dharwad,Rainfed,2.43,23958,NABARD Loan
Maize,Gadag,Rainfed,3.35,28025,Farm Mechanization Loan
Millets,Chitradurga,Rainfed,4.55,16877,Soil Health Card Loan
Millets,Tumakuru,Rainfed,2.89,20638,Soil Health Card Loan
Pulses,Raichur,Rainfed,1.31,21051,PM Kisan Loan
Maize,Gadag,Rainfed,2.85,21399,Farm Mechanization Loan
Pulses,Gadag,Rainfed,2.55,20256,PM Kisan Loan
Pulses,Gadag,Rainfed,3.88,22226,NABARD Loan
Millets,Koppal,Rainfed,5.7,17428,Soil Health Card Loan
Millets,Ballari,Rainfed,3.6,17438,PM Kisan Loan
Millets,Koppal,Rainfed,4.61,15323,PM Kisan Loan
Millets,Koppal,Rainfed,4.77,21402,Soil Health Card Loan
Millets,Ballari,Rainfed,2.31,20090,Soil Health Card Loan
Millets,Tumakuru,Rainfed,4.33,15485,Soil Health Card Loan
Maize,Chikkaballapur,Rainfed,2.81,25183,Farm Mechanization Loan
Millets,Tumakuru,Rainfed,5.51,18370,PM Kisan Loan
Millets,Ballari,Rainfed,4.25,20987,PM Kisan Loan
Pulses,Raichur,Rainfed,3.81,20366,PM Kisan Loan
Maize,Gadag,Rainfed,4.82,20402,Crop Loan
Maize,Chikkaballapur,Rainfed,2.27,24453,Crop Loan
Pulses,Bidar,Rainfed,2.61,24033,NABARD Loan
Millets,Koppal,Rainfed,5.33,16582,Soil Health Card Loan
Millets,Ballari,Rainfed,3.22,16402,Soil Health Card Loan
Pulses,Bidar,Rainfed,2.04,22988,NABARD Loan
Pulses,Bidar,Rainfed,2.72,24129,NABARD Loan
Pulses,Bidar,Rainfed,1.87,20528,NABARD Loan
Millets,Ballari,Rainfed,2.21,18233,Soil Health Card Loan
Maize,Chikkaballapur,Rainfed,2.55,23871,Farm Mechanization Loan
Millets,Ballari,Rainfed,5.23,15142,PM Kisan Loan
Millets,Koppal,Rainfed,3.49,21611,Organic Farming Loan
Millets,Tumakuru,Rainfed,5.79,18166,Soil Health Card Loan
Millets,Chitradurga,Rainfed,2.94,15581,Soil Health Card Loan
Millets,Ballari,Rainfed,4.51,21900,Soil Health Card Loan
Millets,Ballari,Rainfed,2.79,18396,Soil Health Card Loan
Millets,Tumakuru,Rainfed,5.89,17508,Soil Health Card Loan
Pulses,Gadag,Rainfed,1.12,23335,PM Kisan Loan
Millets,Ballari,Rainfed,4.02,15949,Soil Health Card Loan
Maize,Chikkaballapur,Rainfed,2.89,22980,Crop Loan
Pulses,Gadag,Rainfed,1.03,18250,PM Kisan Loan
Pulses,Raichur,Rainfed,3.55,19393,NABARD Loan
Pulses,Bidar,Rainfed,2.17,20827,PM Kisan Loan
Millets,Chitradurga,Rainfed,3.06,21184,Organic Farming Loan
Maize,Chikkaballapur,Rainfed,4.92,27718,Farm Mechanization Loan
Millets,Chitradurga,Rainfed,4.03,21486,Soil Health Card Loan
Maize,Chikkaballapur,Rainfed,4.25,30827,Farm Mechanization Loan
Pulses,Raichur,Rainfed,2.18,23965,PM Kisan Loan
Maize,Davanagere,Rainfed,3.22,25070,Crop Loan
Pulses,Bidar,Rainfed,1.84,24486,Organic Farming Loan
Maize,Gadag,Rainfed,2.02,32497,Farm Mechanization Loan
Maize,Chikkaballapur,Rainfed,4.44,21157,Farm Mechanization Loan
Maize,Gadag,Rainfed,3.57,23468,Crop Loan
Maize,Chikkaballapur,Rainfed,3.86,29391,Crop Loan
Maize,Davanagere,Rainfed,4.13,24661,Farm Mechanization Loan
Millets,Chitradurga,Rainfed,4.79,17688,PM Kisan Loan
Millets,Koppal,Rainfed,5.89,17573,Organic Farming Loan
Millets,Tumakuru,Rainfed,3.68,18109,PM Kisan Loan
Millets,Chitradurga,Rainfed,3.35,18292,PM Kisan Loan
Millets,Tumakuru,Rainfed,2.42,17594,Organic Farming Loan
Pulses,Dharwad,Rainfed,2.21,23517,NABARD Loan
Maize,Chikkaballapur,Rainfed,2.47,33039,Crop Loan
Millets,Chitradurga,Rainfed,3.08,20216,Organic Farming Loan
Millets,Chitradurga,Rainfed,4.81,15956,Soil Health Card Loan
Pulses,Raichur,Rainfed,2.9,24211,NABARD Loan
Millets,Koppal,Rainfed,5.47,20574,Soil Health Card Loan
Pulses,Bidar,Rainfed,2.72,24129,NABARD Loan
Pulses,Gadag,Rainfed,1.79,20288,NABARD Loan
Millets,Koppal,Rainfed,2.11,18236,Soil Health Card Loan
Millets,Koppal,Rainfed,4.7,19273,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.17,16047,Soil Health Card Loan
Pulses,Dharwad,Rainfed,3.33,22359,PM Kisan Loan
Maize,Gadag,Rainfed,2.85,21399,Farm Mechanization Loan
Pulses,Bidar,Rainfed,3.56,24737,NABARD Loan
Millets,Koppal,Rainfed,3.12,16677,Soil Health Card Loan
Millets,Tumakuru,Rainfed,3.73,15845,Soil Health Card Loan
Pulses,Gadag,Rainfed,1.97,18933,Organic Farming Loan
Millets,Ballari,Rainfed,2.58,20036,Soil Health Card Loan
Maize,Davanagere,Rainfed,3.58,29790,Crop Loan
Millets,Chitradurga,Rainfed,4.64,16838,Organic Farming Loan
Pulses,Bidar,Rainfed,2.72,24129,NABARD Loan
Maize,Gadag,Rainfed,2.11,28414,Farm Mechanization Loan
